host_id,host_kpi,host_name,host_since_year,host_since_anniversary,host_since_ann_cleaned,host_since_month,host_since_day,host_since_month_cleaned,host_since_day_cleaned,host_since_date,host_account_age,id,neighborhood,neighborhood_cleaned,city,neighborhood_kpi,city_cleaned,state,state_cleaned,zipcode,country,latitude,longitude,location,property_type,room_type,accommodates,bathrooms,bedrooms,bedrooms_kpi,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,number_of_reviews_kpi,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,apx_number_of_stays,est_daily_revenue_include0,est_daily_revenue_include1,est_daily_revenue_include>1,est_daily_revenue,est_revenue_per_booking,est_total_revenue,est_yearly_revenue
10912157,Low,Jeroen,2013,POINT(30.0 12.0),30.0 12.0,12.0,30.0,12,30,12/30/2013,5.16,2144655,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053 BE,Netherlands,52.36832423,4.867166186,POINT(4.867166186 52.36832423),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,80,1,0,1,within a few hours,1,16,Low,98,10,9,10,10,9,10,32,,80,,80,80,2560,496.42
10916709,Low,Mike,2013,POINT(30.0 12.0),30.0 12.0,12.0,30.0,12,30,12/30/2013,5.16,2519435,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Low,Amsterdam,North Holland,North Holland,1094,Netherlands,52.36413577,4.933576956,POINT(4.933576956 52.36413577),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,110,1,0,1,within a few hours,1,5,Low,100,10,10,10,10,9,10,10,,110,,110,110,1100,213.31
10937669,Low,Giovanni,2014,POINT(1.0 1.0),1.0 1.0,1.0,1.0,1,1,1/1/2014,5.15,4641070,Watergraafsmeer,Watergraafsmeer,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1096GJ,Netherlands,52.34357602,4.920229761,POINT(4.920229761 52.34357602),Apartment,Entire home/apt,3,1,0,0,2,Real Bed,62,2,20,2,within an hour,1,25,Low,98,10,10,10,10,9,10,50,,,62,62,124,6200,1203.63
10939432,Low,Carien,2014,POINT(1.0 1.0),1.0 1.0,1.0,1.0,1,1,1/1/2014,5.15,2249674,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1018 XH,Netherlands,52.36216172,4.905560541,POINT(4.905560541 52.36216172),Boat,Entire home/apt,5,1,3,3 or more,3,Real Bed,140,2,30,3,within a few hours,1,60,Medium,91,9,8,9,9,10,9,120,,,140,140,420,50400,9784.37
10943496,Low,Aafke,2014,POINT(1.0 1.0),1.0 1.0,1.0,1.0,1,1,1/1/2014,5.15,2397538,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Low,Amsterdam,North Holland,North Holland,1094,Netherlands,52.36287214,4.934718941,POINT(4.934718941 52.36287214),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,94,2,45,2,within a day,0.7,1,Low,100,10,10,10,10,10,10,2,,,94,94,188,376,72.99
10945068,Low,Lodewijk,2014,POINT(1.0 1.0),1.0 1.0,1.0,1.0,1,1,1/1/2014,5.15,2144304,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1071 RH,Netherlands,52.35461006,4.875478439,POINT(4.875478439 52.35461006),House,Entire home/apt,6,1,4,3 or more,6,Real Bed,350,1,0,3,N/A,1,0,Low,95,10,10,10,10,9,9,0,,350,,350,1050,0,0.00
10947266,Low,Heleen,2014,POINT(1.0 1.0),1.0 1.0,1.0,1.0,1,1,1/1/2014,5.15,2144830,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1072 RT,Netherlands,52.34776672,4.888273688,POINT(4.888273688 52.34776672),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,109,1,0,2,N/A,1,2,Low,100,10,10,10,10,10,10,4,,109,,109,218,872,169.29
10958477,Low,Issiaka,2014,POINT(2.0 1.0),2.0 1.0,1.0,2.0,1,2,1/2/2014,5.15,2146724,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1053,Netherlands,52.37116705,4.870000489,POINT(4.870000489 52.37116705),House,Entire home/apt,3,1,2,2,2,Real Bed,100,2,50,2,within a day,0.8,11,Low,95,9,9,10,10,10,9,22,,,100,100,200,4400,854.65
10965649,Low,Yuri,2014,POINT(2.0 1.0),2.0 1.0,1.0,2.0,1,2,1/2/2014,5.15,2341429,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012 WP,Netherlands,52.36564918,4.894188809,POINT(4.894188809 52.36564918),Apartment,Entire home/apt,6,2.5,3,3 or more,3,Real Bed,299,1,0,3,within a few hours,1,14,Low,99,10,9,10,10,10,9,28,,299,,299,897,25116,4878.47
10965649,Low,Yuri,2014,POINT(2.0 1.0),2.0 1.0,1.0,2.0,1,2,1/2/2014,5.15,2148498,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 XV,Netherlands,52.37909482,4.881528097,POINT(4.881528097 52.37909482),Boat,Entire home/apt,3,1,1,1,1,Real Bed,149,1,0,3,within a few hours,1,12,Low,88,9,8,9,9,9,9,24,,149,,149,447,10728,2083.78
827351,Low,Simon & Jolanda,2011,POINT(16.0 7.0),16.0 7.0,7.0,16.0,7,16,7/16/2011,7.61,4019264,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015GC,Netherlands,52.3800605,4.889080852,POINT(4.889080852 52.3800605),Boat,Entire home/apt,4,1,2,2,2,Real Bed,375,1,0,3,within a few hours,1,4,Low,100,10,9,10,10,10,10,8,,375,,375,1125,9000,1181.95
10967048,Low,Cathelijn,2014,POINT(2.0 1.0),2.0 1.0,1.0,2.0,1,2,1/2/2014,5.15,2148826,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073 VA,Netherlands,52.35595653,4.898733002,POINT(4.898733002 52.35595653),Apartment,Entire home/apt,3,1,0,0,2,Real Bed,89,2,0,2,N/A,1,8,Low,95,9,9,10,10,10,9,16,,,89,89,178,2848,553.19
10970125,Low,Marc,2014,POINT(2.0 1.0),2.0 1.0,1.0,2.0,1,2,1/2/2014,5.15,5504497,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1051,Netherlands,52.3778514,4.87070273,POINT(4.87070273 52.3778514),Apartment,Entire home/apt,2,1.5,1,1,1,Real Bed,115,1,0,1,within an hour,1,0,Low,95,10,10,10,10,9,9,0,,115,,115,115,0,0.00
10983238,Low,Carla,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,3141615,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1072 JK,Netherlands,52.35139531,4.890204627,POINT(4.890204627 52.35139531),Apartment,Entire home/apt,4,1,2,2,4,Real Bed,300,1,0,3,N/A,1,0,Low,95,10,10,10,10,9,9,0,,300,,300,900,0,0.00
10983672,Low,Reinoud,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,2151997,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1056 HE,Netherlands,52.37344145,4.860971893,POINT(4.860971893 52.37344145),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,125,1,0,1,within a day,0.7,0,Low,95,10,10,10,10,9,9,0,,125,,125,125,0,0.00
10983678,Low,Pablo,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,2151986,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053,Netherlands,52.36287532,4.868647122,POINT(4.868647122 52.36287532),Apartment,Entire home/apt,2,1,0,0,1,Real Bed,79,1,0,1,within an hour,1,51,Medium,91,9,9,10,10,9,9,102,,79,,79,79,8058,1566.00
10988515,Low,Arthur,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,2159904,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1011,Netherlands,52.37058573,4.8979962,POINT(4.8979962 52.37058573),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,180,1,0,4,within a few hours,0.9,7,Low,94,9,10,10,10,10,9,14,,180,,180,720,10080,1958.96
10988986,Low,Maurits,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,3880034,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 GL,Netherlands,52.38182832,4.884536347,POINT(4.884536347 52.38182832),Apartment,Entire home/apt,6,1.5,3,3 or more,4,Real Bed,248,4,25,2,within an hour,1,12,Low,95,9,10,10,10,9,9,24,,,248,248,496,11904,2313.43
10990337,Low,Stefanie,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,3358509,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37713391,4.89508939,POINT(4.89508939 52.37713391),Apartment,Entire home/apt,4,1,1,1,2,Real Bed,150,1,0,2,within an hour,1,42,Low,94,10,9,10,10,10,9,84,,150,,150,300,25200,4897.39
10990337,Low,Stefanie,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,4189398,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37712645,4.894786163,POINT(4.894786163 52.37712645),Apartment,Entire home/apt,4,1,1,1,1,Real Bed,140,1,0,2,within an hour,1,10,Low,92,10,9,10,10,10,10,20,,140,,140,280,5600,1088.31
10990453,Low,Justus,2014,POINT(3.0 1.0),3.0 1.0,1.0,3.0,1,3,1/3/2014,5.15,2153711,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1058,Netherlands,52.36201385,4.860465915,POINT(4.860465915 52.36201385),Apartment,Entire home/apt,3,1,1,1,2,Real Bed,135,2,20,2,within a few hours,0.86,13,Low,89,10,8,9,10,9,9,26,,,135,135,270,7020,1364.27
827351,Low,Simon & Jolanda,2011,POINT(16.0 7.0),16.0 7.0,7.0,16.0,7,16,7/16/2011,7.61,762690,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 BA,Netherlands,52.37932295,4.891221777,POINT(4.891221777 52.37932295),Boat,Entire home/apt,4,1,1,1,1,Real Bed,179,2,30,3,within a few hours,1,5,Low,96,10,10,10,10,10,9,10,,,179,179,537,5370,705.23
11008029,Low,Marion,2014,POINT(4.0 1.0),4.0 1.0,1.0,4.0,1,4,1/4/2014,5.14,4364592,Watergraafsmeer,Watergraafsmeer,Amsterdam,Low,Amsterdam,North Holland,North Holland,1098 EM,Netherlands,52.35281789,4.938290866,POINT(4.938290866 52.35281789),House,Entire home/apt,5,1,3,3 or more,5,Real Bed,195,1,0,2,within a few hours,1,0,Low,95,10,10,10,10,9,9,0,,195,,195,390,0,0.00
11008987,Low,Eveline,2014,POINT(4.0 1.0),4.0 1.0,1.0,4.0,1,4,1/4/2014,5.14,3189473,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1059 CW,Netherlands,52.35006575,4.850200734,POINT(4.850200734 52.35006575),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,76,1,0,2,within a day,1,7,Low,94,10,9,10,10,9,8,14,,76,,76,152,2128,413.78
11010221,Low,Frank,2014,POINT(4.0 1.0),4.0 1.0,1.0,4.0,1,4,1/4/2014,5.14,2336764,Oostelijk Havengebied - Indische Buurt,Docklands - Indian Neighborhood,Amsterdam,Low,Amsterdam,North Holland,North Holland,1094 NB,Netherlands,52.35941419,4.944621041,POINT(4.944621041 52.35941419),Apartment,Entire home/apt,3,1,2,2,2,Real Bed,69,1,15,1,within a day,0.82,6,Low,92,10,8,10,10,8,9,12,,84,,84,84,1008,196.00
11029234,Low,Caroline,2014,POINT(5.0 1.0),5.0 1.0,1.0,5.0,1,5,1/5/2014,5.14,3505002,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1077LK,Netherlands,52.35061233,4.876213826,POINT(4.876213826 52.35061233),Apartment,Entire home/apt,4,1,3,3 or more,5,Real Bed,180,1,0,5,within a day,1,0,Low,95,10,10,10,10,9,9,0,,180,,180,900,0,0.00
11034598,Low,E,2014,POINT(5.0 1.0),5.0 1.0,1.0,5.0,1,5,1/5/2014,5.14,3779946,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1016 KZ,Netherlands,52.37327388,4.881148199,POINT(4.881148199 52.37327388),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,130,1,0,2,within a few hours,0.9,6,Low,93,10,9,9,10,10,9,12,,130,,130,260,3120,606.99
11037301,Low,Robert,2014,POINT(5.0 1.0),5.0 1.0,1.0,5.0,1,5,1/5/2014,5.14,3682140,Bos en Lommer,Forest and Shade,Amsterdam,Low,Amsterdam,North Holland,North Holland,1055 CV,Netherlands,52.37814981,4.852873324,POINT(4.852873324 52.37814981),Apartment,Entire home/apt,2,1,2,2,2,Real Bed,60,3,0,1,within an hour,1,1,Low,100,8,10,10,10,10,10,2,,,60,60,60,120,23.35
11040439,Low,Angela,2014,POINT(5.0 1.0),5.0 1.0,1.0,5.0,1,5,1/5/2014,5.14,2163819,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1074,Netherlands,52.35646019,4.902090314,POINT(4.902090314 52.35646019),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,125,1,0,4,within a day,0.7,4,Low,93,9,10,10,10,10,10,8,,125,,125,500,4000,778.19
11048184,Low,Tineke,2014,POINT(5.0 1.0),5.0 1.0,1.0,5.0,1,5,1/5/2014,5.14,4010712,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1077,Netherlands,52.3500521,4.870613859,POINT(4.870613859 52.3500521),House,Entire home/apt,7,1,4,3 or more,4,Real Bed,400,7,50,2,within a day,0.67,2,Low,100,10,10,10,10,10,10,4,,,400,400,800,3200,622.55
11056172,Low,Willemien,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,2166657,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1058,Netherlands,52.35350296,4.854131088,POINT(4.854131088 52.35350296),Apartment,Entire home/apt,4,1,1,1,2,Real Bed,89,2,30,3,within a day,0.82,8,Low,95,9,10,10,9,10,9,16,,,89,89,267,4272,831.55
11063235,Low,Julian,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,2168340,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1017,Netherlands,52.36115143,4.898962921,POINT(4.898962921 52.36115143),Loft,Entire home/apt,4,2,2,2,2,Real Bed,200,2,150,1,within an hour,1,10,Low,98,10,10,10,10,10,9,20,,,200,200,200,4000,778.61
827351,Low,Simon & Jolanda,2011,POINT(16.0 7.0),16.0 7.0,7.0,16.0,7,16,7/16/2011,7.61,2598783,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,NH,North Holland,1016 HW,Netherlands,52.3696225,4.883170174,POINT(4.883170174 52.3696225),House,Entire home/apt,4,1,1,1,2,Real Bed,149,2,30,3,within a few hours,1,11,Low,96,10,10,10,10,10,9,22,,,149,149,447,9834,1291.48
11067740,Low,Titia,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,4649212,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1013 DH,Netherlands,52.38284673,4.889227785,POINT(4.889227785 52.38284673),Loft,Entire home/apt,4,1,1,1,1,Real Bed,100,2,25,3,N/A,1,2,Low,100,10,10,10,10,10,10,4,,,100,100,300,1200,233.58
11068328,Low,Robin,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,2169610,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1073,Netherlands,52.35645185,4.895593297,POINT(4.895593297 52.35645185),Apartment,Entire home/apt,2,1.5,1,1,1,Real Bed,110,1,0,2,within an hour,1,19,Low,98,10,9,9,10,10,9,38,,110,,110,220,8360,1627.29
11068648,Low,Marlou,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,4552264,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1052 BP,Netherlands,52.38420096,4.878136474,POINT(4.878136474 52.38420096),Apartment,Private room,2,1,1,1,1,Real Bed,89,1,0,2,within an hour,1,6,Low,100,10,10,10,10,9,9,12,,89,,89,178,2136,415.78
11072866,Low,Anne,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,3329979,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1012,Netherlands,52.37891602,4.888865344,POINT(4.888865344 52.37891602),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,100,2,0,6,within a day,0.75,1,Low,100,10,10,10,10,10,10,2,,,100,100,600,1200,233.58
11072997,Low,Bas,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,2781128,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1053 LJ,Netherlands,52.37155454,4.871590962,POINT(4.871590962 52.37155454),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,100,1,0,1,within a day,0.5,3,Low,100,10,9,10,10,10,9,6,,100,,100,100,600,116.79
11076941,Low,Bart,2014,POINT(6.0 1.0),6.0 1.0,1.0,6.0,1,6,1/6/2014,5.14,5595957,Oud-Noord,Former North,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1033,Netherlands,52.40149485,4.888413876,POINT(4.888413876 52.40149485),Boat,Entire home/apt,4,1,1,1,4,Real Bed,140,2,40,1,N/A,1,0,Low,95,10,10,10,10,9,9,0,,,140,140,140,0,0.00
11087343,Low,Rick,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,2173348,De Pijp - Rivierenbuurt,Pipe - Rivierenbuurt,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1078 HD,Netherlands,52.34664668,4.894652978,POINT(4.894652978 52.34664668),Apartment,Entire home/apt,3,1,2,2,2,Real Bed,150,2,10,12,within a few hours,1,13,Low,95,10,9,9,10,10,10,26,,,150,150,1800,46800,9114.56
11087635,Low,Eveline,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,4123405,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1015,Netherlands,52.38004317,4.887604487,POINT(4.887604487 52.38004317),Apartment,Entire home/apt,4,1,2,2,2,Real Bed,169,2,25,3,within a few hours,1,10,Low,98,10,10,10,10,10,9,20,,,169,169,507,10140,1974.82
11090870,Low,Julia,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,2174178,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 HB,Netherlands,52.37982247,4.881484775,POINT(4.881484775 52.37982247),Apartment,Entire home/apt,4,1,1,1,4,Real Bed,108,1,0,3,within a few hours,1,17,Low,93,9,9,9,9,10,9,34,,108,,108,324,11016,2145.43
11092355,Low,Marjolein,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,5756819,Bos en Lommer,Forest and Shade,Amsterdam,Low,Amsterdam,NH,North Holland,1055EC,Netherlands,52.37810082,4.849740821,POINT(4.849740821 52.37810082),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,134,1,0,1,within a few hours,0.83,0,Low,95,10,10,10,10,9,9,0,,134,,134,134,0,0.00
827351,Low,Simon & Jolanda,2011,POINT(16.0 7.0),16.0 7.0,7.0,16.0,7,16,7/16/2011,7.61,3025135,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1013 HA,Netherlands,52.3792366,4.889487901,POINT(4.889487901 52.3792366),House,Entire home/apt,4,1,1,1,2,Real Bed,249,2,0,3,within a few hours,1,4,Low,100,10,10,10,10,10,10,8,,,249,249,747,5976,784.81
11093168,Low,Saskia,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,2174813,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1051,Netherlands,52.38382779,4.87557861,POINT(4.87557861 52.38382779),Apartment,Entire home/apt,4,1,1,1,2,Real Bed,89,1,10,3,N/A,1,12,Low,100,9,10,10,10,9,9,24,,99,,99,297,7128,1388.22
11096214,Low,Kiry,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,5553483,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1018 MS,Netherlands,52.36512338,4.921213571,POINT(4.921213571 52.36512338),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,100,1,0,5,within a few hours,1,0,Low,95,10,10,10,10,9,9,0,,100,,100,500,0,0.00
11099352,Low,Carlijn,2014,POINT(7.0 1.0),7.0 1.0,1.0,7.0,1,7,1/7/2014,5.13,2176204,Zuid,South,Amsterdam,Low,Amsterdam,North Holland,North Holland,1075 TD,Netherlands,52.35151722,4.854634188,POINT(4.854634188 52.35151722),Apartment,Entire home/apt,4,1,1,1,3,Real Bed,135,2,35,2,within a few hours,1,2,Low,80,10,9,10,9,10,6,4,,,135,135,270,1080,210.34
11114234,Low,George,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,3799152,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1051,Netherlands,52.3859684,4.877463951,POINT(4.877463951 52.3859684),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,99,1,0,2,within a day,0.5,6,Low,97,10,9,9,9,9,9,12,,99,,99,198,2376,462.99
11117054,Low,Edmee,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,5223111,Noord-West,North West,Amsterdam,Low,Amsterdam,Noord-Holland,North Holland,1035 NN,Netherlands,52.41727664,4.905429269,POINT(4.905429269 52.41727664),Bed & Breakfast,Private room,2,1,1,1,3,Real Bed,60,2,25,2,within an hour,1,2,Low,80,7,10,10,8,10,10,4,,,60,60,120,480,93.53
11117462,Low,Joost & Inger,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2604291,Centrum-West,Center-West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1015 CC,Netherlands,52.3779495,4.888027218,POINT(4.888027218 52.3779495),House,Private room,2,1,1,1,1,Real Bed,99,1,0,2,within an hour,1,68,Medium,95,10,10,10,10,10,9,136,,99,,99,198,26928,5247.18
11123202,Low,Ilan,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,5420530,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,Noord-Holland,North Holland,1056GC,Netherlands,52.37440037,4.859322434,POINT(4.859322434 52.37440037),Apartment,Private room,2,1,1,1,1,Real Bed,99,1,0,2,within a day,0.7,3,Low,100,10,9,10,9,8,8,6,,99,,99,198,1188,231.49
11125718,Low,Fred,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2181830,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054 JZ,Netherlands,52.35980675,4.860568235,POINT(4.860568235 52.35980675),Apartment,Entire home/apt,4,2,2,2,4,Real Bed,150,1,0,2,within an hour,0.96,27,Low,82,8,8,9,8,9,8,54,,150,,150,300,16200,3156.72
11125718,Low,Fred,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,3123853,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,unknown,Netherlands,52.37114424,4.908163811,POINT(4.908163811 52.37114424),Apartment,Entire home/apt,4,1,2,2,4,Real Bed,190,1,0,2,within a few hours,0.94,32,Low,85,9,9,9,9,9,8,64,,190,,190,380,24320,4738.98
11125718,Low,Fred,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2512641,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054 JZ,Netherlands,52.35978732,4.859289149,POINT(4.859289149 52.35978732),Apartment,Entire home/apt,2,1,0,0,2,Real Bed,70,1,0,3,within a few hours,0.94,25,Low,88,8,9,9,10,9,9,50,,70,,70,210,10500,2046.02
827351,Low,Simon & Jolanda,2011,POINT(16.0 7.0),16.0 7.0,7.0,16.0,7,16,7/16/2011,7.61,1591193,Centrum-Oost,Center-East,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1017 JG,Netherlands,52.36159863,4.899324721,POINT(4.899324721 52.36159863),Apartment,Entire home/apt,3,1,1,1,1,Real Bed,169,2,30,3,within a few hours,1,4,Low,93,9,9,10,10,10,9,8,,,169,169,507,4056,532.66
11125718,Low,Fred,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2519425,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1054 JZ,Netherlands,52.35991877,4.859770418,POINT(4.859770418 52.35991877),Apartment,Entire home/apt,2,1,0,0,2,Real Bed,70,1,0,3,within an hour,0.96,26,Low,86,8,9,9,9,9,8,52,,70,,70,210,10920,2127.87
11127803,Low,Kristel,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2193453,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1056,Netherlands,52.37373149,4.862577143,POINT(4.862577143 52.37373149),House,Entire home/apt,2,1,1,1,1,Real Bed,89,1,0,2,within a day,0.86,8,Low,93,10,9,10,10,9,10,16,,89,,89,178,2848,554.96
11130764,Low,Sven,2014,POINT(8.0 1.0),8.0 1.0,1.0,8.0,1,8,1/8/2014,5.13,2182798,De Baarsjes - Oud-West,The Baarsjes - Old West,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1057 TK,Netherlands,52.36665694,4.856032402,POINT(4.856032402 52.36665694),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,95,2,0,2,within a few hours,0.9,3,Low,100,10,8,6,8,10,8,6,,,95,95,190,1140,222.14
11148293,Low,Inge,2014,POINT(9.0 1.0),9.0 1.0,1.0,9.0,1,9,1/9/2014,5.13,2186361,Westerpark,Westerpark,Amsterdam,Top 5,Amsterdam,North Holland,North Holland,1051,Netherlands,52.38468229,4.871443947,POINT(4.871443947 52.38468229),Apartment,Entire home/apt,2,1,1,1,1,Real Bed,115,1,0,1,within a few hours,1,35,Low,96,9,10,10,10,9,9,70,,115,,115,115,8050,1569.46
